Id	PaperId
D05318	2791047073
D05320	1549348332
D05321	1551363121
D05322	1566093362
D05323	2133986470
D05324	2949431021
D05325	2573614998
D05326	2949949599
D05327	2170019365
D05329	2508932077
D05330	2788555122
D05331	2952355582
D05332	2899687389
D05333	2949450413
D05334	2070461158
D05335	1588585209
D05336	2952356641
D05337	2502289490
D05338	2949914166
D05339	2950296945
D05340	2475351320
D05341	2511129296
D05343	2735525189
D05344	2896137505
D05345	2949264490
D05347	2555341372
D05348	1502186998
D05349	2883073920
D05350	1567520220
D05351	2086207340
D05352	2177350256
D05353	2152754295
D05354	2798208588
D05355	2949335155
D05356	2512308465
D05357	2737675305
D05358	2584701505
D05359	2093454812
D05361	2803250646
D05363	2604730366
D05365	2208338993
D05366	2883110696
D05368	2894677423
D05369	2771839145
D05370	2898152919
D05371	2617263313
D05372	2952363025
D05373	2901309528
D05374	2891372483
D05375	2952347785
D05376	2803439511
D05377	2784465508
D05378	1626018437
D05379	2589221162
D05380	2953348035
D05381	2901657190
D05382	2529396277
D05383	2767284755
D05384	1740635505
D05386	2782105028
D05387	2895033814
D05388	2228845615
D05390	2105417551
D05392	2793768642
D05393	2223840730
D05396	2953097514
D05397	2399994860
D05398	2899168325
D05399	2803374624
D05400	2950360691
D05401	1968412009
D05402	2234834390
D05403	800657014
D05404	2885424027
D05405	2025188432
D05406	2419049983
D05407	2949550202
D05408	2952254070
D05409	2901888743
D05410	2950171020
D05411	2795064979
D05412	2623439553
D05414	2950310623
D05415	2556539687
D05416	2950529161
D05417	1955283334
D05418	2952516684
D05419	2594794703
D05420	168625304
D05421	2889037799
D05423	1699305850
D05424	2952721710
D05425	1818707048
D05426	2903485213
D05428	2143159100
D05430	2885743790
D05431	1978359677
D05433	2892111734
D05434	2891849194
D05435	2736773830
D05436	2795353829
D05437	2790441143
D05438	2461860217
D05439	2896569052
D05440	2044002388
D05441	2794703302
D05442	2294807215
D05443	2282703244
D05444	2116848984
D05445	2951975135
D05447	2951547351
D05448	2776980408
D05449	2581521217
D05450	2549687423
D05451	2743388417
D05452	2950373594
D05453	2147734021
D05455	2951698368
D05456	2902945482
D05457	2528749428
D05458	2774412855
D05459	2951366692
D05460	1540122489
D05461	2755686688
D05462	2782795103
D05463	2775878213
D05464	2950371497
D05465	2951633531
D05466	2744870026
D05467	2888791883
D05468	2004422953
D05470	2952975513
D05471	2949085626
D05472	1951812109
D05473	2949460597
D05474	2138681757
D05476	2767145174
D05477	2753667852
D05478	2785340821
D05479	2481009869
D05481	2765111457
D05482	1634703729
D05483	2951398681
D05484	2767217550
D05486	2799418158
D05487	2952674331
D05488	2788575190
D05489	2173118771
D05490	2808873414
D05491	2883825476
D05493	2201844697
D05494	2951653057
D05496	2804376943
D05497	2950898700
D05498	2951642979
D05499	2729079709
D05500	2767584442
D05501	2883533486
D05502	2167361513
D05503	2770641448
D05504	2796076831
D05506	2950944383
D05507	2951317069
D05508	1592001473
D05509	2056515450
D05510	1922844568
D05511	2275621486
D05512	2952905402
D05513	1643794750
D05514	2275731479
D05515	2789211955
D05516	2560487936
D05517	1492021877
D05518	1935265763
D05519	2951716176
D05521	2808864870
D05522	2567443255
D05523	2805228670
D05524	2886239390
D05526	2570781790
D05527	2215894823
D05528	130965780
D05529	2763389080
D05530	2952710628
D05531	2953167554
D05532	2754845850
D05534	2270133505
D05535	2887956898
D05536	2951687759
D05538	2773099277
D05539	2766369421
D05540	1615704025
D05542	2951328169
D05543	1776938531
D05544	2753579300
D05545	2528856553
D05546	2746388194
D05547	2951292700
D05548	2952645228
D05549	2489710519
D05550	2605019988
D05551	2798982394
D05552	2749722591
D05553	2624130076
D05554	2896592586
D05555	2158630637
D05556	2898598493
D05557	2566156846
D05559	2213323767
D05560	2795014850
D05561	2742274851
D05562	2811491821
D05563	2286529569
D05564	2918745211
D05565	2949490639
D05566	1949251021
D05567	2884020130
D05568	2887402482
D05574	2885048031
D05575	2805727070
D05576	2558906385
D05577	2049331750
D05578	2951037738
D05579	1500238977
D05580	2763122398
D05581	2604367072
D05583	2950047042
D05584	1536660331
D05585	2296532079
D05587	2000437271
D05588	2807683958
D05589	2953411099
D05590	2788065367
D05591	2769769455
D05593	2951889147
D05594	2751216878
D05595	2891156150
D05596	2299123957
D05597	2556783285
D05598	2894353284
D05599	2949554525
D05600	2292960577
D05601	2796360177
D05602	1837608542
D05603	139095598
D05604	2299733675
D05605	2950028049
D05606	2777850237
D05607	2541387276
D05609	2788807899
D05610	2902766539
D05611	2901645617
D05612	1764188282
D05613	2603301441
D05614	2893882068
D05616	2916080454
D05618	2806017977
D05619	2614475431
D05620	2894136061
D05621	2529780763
D05622	2887884247
D05623	1857574948
D05624	2805902262
D05625	2892452601
D05626	2950553566
D05627	2777299191
D05628	2793483732
D05629	2952376875
D05630	2605850919
D05631	2764272386
D05632	1861849087
D05633	2950365692
D05634	1744987284
D05635	2950374699
D05636	2154441843
D05637	2898764742
D05638	2014912629
D05640	2949855392
D05641	2559328514
D05642	2053603175
D05643	2950128812
D05644	2265769556
D05646	2794449215
D05647	1980312927
D05648	2012850743
D05649	2951333269
D05650	2952995455
D05651	2253788919
D05652	2798587284
D05653	2949576189
D05655	2951534412
D05656	2582391757
D05657	2950482501
D05658	1690143098
D05659	2162834483
D05660	2799676589
D05661	2801793642
D05662	2578329331
D05663	2905887684
D05664	2618677180
D05665	2896335074
D05666	2785454073
D05667	2751733006
D05668	2950441346
D05669	2269989600
D05670	2256834406
D05671	2949917975
D05672	2959982651
D05673	2950232372
D05674	2949706900
D05676	2950523812
D05677	2141565733
D05678	2528794228
D05679	1658404306
D05680	2799768986
D05681	2002935778
D05682	2587373132
D05683	2952128555
D05684	2787386940
D05685	2289337732
D05686	2187920722
D05687	1581261086
D05688	2887329980
D05689	2798358706
D05690	2233969002
D05691	2951742734
D05692	2125616269
D05693	1210885395
D05694	2192010643
D05695	2808875207
D05696	2951424349
D05697	2886628397
D05698	2790415926
D05699	2949157191
D05701	2779622762
D05702	2953190471
D05703	2771499791
D05704	2593750419
D05706	1696216652
D05708	2259489542
D05709	2164681532
D05710	2737885578
D05712	2780590596
D05713	2949905307
D05714	2618574054
D05715	2048099171
D05716	2897735291
D05717	2492705755
D05718	2953036517
D05719	2897698018
D05720	2109115134
D05721	2074516327
D05722	2902567760
D05723	2757337920
D05724	2950710328
D05725	2753946605
D05727	2953148557
D05728	2168064303
D05729	2557449848
D05730	2952631587
D05731	1931929080
D05732	2737670462
D05733	2882975891
D05734	2067527566
D05735	2750655550
D05736	2727412051
D05737	2569371972
D05738	2002434436
D05741	2950759632
D05742	2796428265
D05743	2949389839
D05744	2803629276
D05745	2261409832
D05746	2799027221
D05747	2765817692
D05748	2773848324
D05749	1884504066
D05750	2141847821
D05751	2162532949
D05752	2949692298
D05754	2951903648
D05755	2592977810
D05756	1845945448
D05757	2898118897
D05758	2893738119
D05759	2585007291
D05760	2795582258
D05761	2593936952
D05762	2549752607
D05763	2896854698
D05764	2951422189
D05765	2952539466
D05766	2615789565
D05767	2190949794
D05768	839046596
D05769	2783901884
D05770	2803680545
D05771	2336403884
D05772	1968811301
D05773	2774005037
D05774	2804145368
D05776	2950307120
D05777	2796316936
D05778	2793121807
D05779	2789735686
D05780	1773388902
D05781	1721656906
D05782	2892241171
D05783	1600653717
D05784	2769415053
D05786	2514260088
D05787	2952067111
D05788	2960360359
D05789	2531648764
D05790	2793347933
D05791	1550321141
D05792	2950763154
D05793	2788662400
D05794	2158733803
D05795	2562731582
D05796	1764759942
D05797	2510689432
D05798	2886739668
D05799	1972581356
D05800	2951947421
D05801	2951516723
D05802	2146981302
D05804	2747803690
D05805	2509948877
D05806	2949128904
D05807	2949952830
D05808	1621522736
D05811	2808008231
D05812	2567964935
D05813	2604974616
D05815	2902083265
D05816	2950330594
D05817	1492225497
D05818	2953217121
D05819	2804194431
D05820	2811025807
D05821	2735217275
D05822	2749830026
D05823	2737500897
D05824	2784951452
D05825	2013549520
D05826	1547987788
D05827	2611885862
D05828	2768528779
D05829	2231701131
D05830	2160732852
D05831	2958079277
D05832	2952780813
D05833	2903166579
D05834	2795474848
D05835	2513534356
D05836	2772323297
D05837	2767364676
D05838	2903891245
D05839	2952517134
D05840	2584727833
D05841	2789601762
D05842	2768918305
D05843	2953287559
D05844	2952676621
D05845	2771498067
D05846	2512639513
D05847	2600841366
D05848	2952264179
D05849	2112302204
D05850	2949385163
D05851	2110762757
D05852	2950196238
D05853	2250118867
D05854	2949910566
D05855	2103412464
D05856	2956757937
D05857	2884608918
D05858	2809418595
D05859	2952563399
D05860	2951521763
D05861	2774962233
D05862	2618255684
D05863	2890156630
D05864	2201680753
D05865	2886970680
D05866	2604722597
D05867	2701136070
D05868	2049296440
D05869	2951240583
D05870	1963492046
D05871	2746391148
D05872	2147330660
D05874	1889898024
D05875	2788865504
D05876	2884803876
D05877	2901161195
D05878	2539535812
D05879	2214632428
D05880	2403634664
D05881	2796447411
D05883	2130436162
D05884	2772421299
D05885	2952796773
D05886	2765677793
D05887	2951993891
D05888	2952371040
D05889	2796555453
D05890	2603048579
D05891	2025598851
D05892	2868031416
D05893	2749469150
D05894	2553524645
D05895	2493453930
D05896	2952265071
D05897	1974112000
D05898	1975475878
D05900	2797807840
D05901	1805853086
D05902	2406659383
D05903	2890505418
D05904	2790806434
D05905	2440017556
D05906	2222176717
D05907	2736185680
D05908	2785430118
D05909	2953299855
D05910	2256757640
D05911	2614392736
D05912	1967891164
D05913	2119138753
D05914	2568988455
D05915	2951480205
D05916	2736054249
D05917	2268392715
D05920	2949982400
D05921	2347193812
D05922	2170653881
D05923	2804973371
D05924	2787919002
D05925	2136420125
D05926	2950825577
D05927	2951535417
D05928	2795997847
D05929	2374089537
D05930	2950658034
D05931	2771510274
D05932	1911927949
D05933	2524395091
D05935	2884718929
D05936	1618572800
D05937	2271445712
D05938	2894642744
D05939	2604966640
D05940	2949760817
D05941	2769536119
D05942	2758256014
D05943	2592913799
D05944	2066630725
D05945	2530578841
D05946	39461122
D05947	2512714520
D05948	2608135323
D05949	2068354707
D05950	2773612851
D05951	2471277256
D05952	2775613537
D05953	2885318939
D05954	2003173958
D05955	1981453930
D05956	2950205384
D05957	2810346659
D05958	2185378951
D05959	2787592779
D05960	2800536835
D05961	2883385701
D05962	2798373858
D05963	2950381147
D05966	2758861434
D05967	1655673974
D05968	2783807981
D05969	2849491906
D05970	2616464892
D05972	2950406586
D05973	2890356250
D05974	2757751962
D05975	2604831329
D05976	2950451393
D05978	2900088926
D05979	2137066618
D05980	2086011511
D05981	2803936827
D05982	1755695249
D05983	2794252992
D05984	2788130090
D05985	2626596774
D05986	2752186468
D05987	1630105706
D05988	2179030330
D05989	2167269802
D05990	2133362015
D05992	2808080405
D05993	2896185838
D05994	2132089981
D05995	2952498411
D05996	2750308922
D05998	2952359654
D06000	2013309049
D06001	2171494672
D06002	1851012685
D06003	2624043780
D06004	2344168330
D06005	2787003841
D06006	2951681471
D06007	2725459551
D06008	2795394476
D06009	2785563171
D06010	2806039580
D06011	1545023282
D06012	2893165708
D06013	2904326033
D06014	2435337940
D06015	1512550353
D06016	2951569836
D06017	2761400466
D06018	2886850811
D06019	2296100593
D06021	2952977470
D06022	2136464164
D06023	2606322634
D06024	2591630139
D06025	2238073258
D06029	2591905708
D06030	2950792283
D06031	2598852673
D06033	2019075198
D06034	2201641250
D06035	2950411573
D06036	2419027647
D06037	2953184337
D06038	2789894047
D06039	2785471964
D06040	2950629087
D06041	2950600206
D06042	2179423374
D06043	2125384503
D06044	2887278341
D06046	2952653378
D06047	2336792560
D06048	2950802722
D06049	1804491058
D06050	2951228804
D06051	2518737772
D06052	2905472194
D06053	2795933734
D06054	1888457202
D06055	2263225824
D06057	2160424986
D06058	1857926807
D06059	2619307294
D06060	2795734813
D06061	2904312835
D06062	2798611120
D06064	2781471957
D06065	2578728388
D06066	564074122
D06067	2770467190
D06068	2054797983
D06069	2160641482
D06071	130049452
D06072	2921477325
D06073	2950883043
D06074	2269502639
D06075	2906021645
D06076	2952721303
D06077	2469021630
D06078	1850040365
D06079	2035970408
D06080	1739018506
D06081	2605111198
D06082	2796033312
D06083	2799079108
D06084	2952830395
D06085	2883603500
D06086	2907856223
D06087	2780222614
D06088	2950217555
D06089	2950420211
D06090	1971404613
D06091	185785839
D06092	2399769480
D06093	1623983952
D06094	641186890
D06095	1808516704
D06096	1714924059
D06097	2253766752
D06098	2162171343
D06099	2617411988
D06100	1975795075
D06101	2403551686
D06102	1762233068
D06103	2802619183
D06104	2949940027
D06105	2226104960
D06106	2335836144
D06108	2891054364
D06111	2902138027
D06112	2797505984
D06113	1946550961
D06114	2810487289
D06115	2787964513
D06116	2804642582
D06118	1557624102
D06119	2339387819
D06120	2777904055
D06121	2798130592
D06122	2620540187
D06123	2428382471
D06124	2767797820
D06125	2809496393
D06126	2894383471
D06127	2893504274
D06128	1608819513
D06129	2794737954
D06131	2765939122
D06132	2592328946
D06133	1589273879
D06134	1825345242
D06135	2808676756
D06136	2905006802
D06138	2797277123
D06139	2950516823
D06140	2047442779
D06141	2952786657
D06142	2952086695
D06143	2795083201
D06144	2856110280
D06145	2741168341
D06146	2891048287
D06147	2781576708
D06148	2951002937
D06150	2156708071
D06151	2496112388
D06152	2268708171
D06153	225125108
D06154	2949729512
D06155	2131482729
D06156	2747264656
D06157	2783973932
D06158	2301040327
D06159	2952939823
D06160	2762865942
D06161	2949557692
D06162	2347116269
D06163	2950224446
D06164	2402622735
D06165	2217544934
D06166	2783700725
D06167	1543182012
D06168	2952277553
D06169	2950740100
D06170	1456627562
D06171	1484852410
D06172	2379296826
D06173	1785047293
D06175	2953063675
D06176	2786016794
D06178	2493296975
D06179	2035728652
D06180	2181067773
D06181	2952398060
D06182	2952060605
D06183	2127661377
D06184	2176263492
D06185	2952955515
D06186	2516592679
D06187	2903166788
D06188	1905635701
D06189	2900790267
D06190	2777524230
D06191	2903520915
D06192	2792687755
D06194	2752121242
D06195	2077716674
D06196	2846199606
D06197	2028759731
D06198	2786346945
D06199	2784084455
D06200	2904336719
D06203	2788193959
D06204	2476372869
D06205	2294316928
D06206	2949411967
D06207	2515893288
D06208	2951179253
D06209	2272293455
D06210	2797585226
D06212	2792967287
D06213	2896123327
D06214	2949338804
D06215	2784996692
D06216	2889523513
D06217	2951642709
D06218	2804491889
D06219	2953143903
D06220	2529316201
D06221	1778672286
D06222	2253385272
D06224	2891399254
D06225	2900452290
D06226	2889196047
D06227	2789845225
D06228	2951819164
D06229	2949303083
D06230	2784163702
D06231	2515533255
D06232	2811025443
D06233	2724807698
D06234	2960788800
D06235	2951825899
D06236	2131679551
D06237	2617872644
D06238	2885498205
D06239	2949647452
D06240	2733509922
D06241	2211116892
D06242	1583121911
D06243	2509620627
D06244	2951364653
D06245	1915364493
D06247	2900464008
D06248	2797895197
D06249	2949787291
D06250	2063032535
D06252	2951400907
D06253	2950907577
D06255	2616029431
D06256	2800317938
D06257	2909901877
D06258	2805139353
D06259	2796588882
D06260	1801250738
D06261	2736152588
D06262	2191167248
D06263	2810716590
D06264	2607793530
D06269	2103353345
D06270	2116718598
D06271	2893335212
D06272	2487969420
D06273	2575029239
D06274	2228168370
D06275	1498962360
D06276	2900538867
D06277	2723894363
D06278	2805501119
D06279	2543818344
D06280	2111807093
D06281	2882682920
D06282	2279117433
D06283	2801417893
D06284	2953257848
D06285	2099452661
D06286	2900557941
D06287	2542953258
D06288	1535691503
D06290	1561239471
D06291	2798746229
D06292	2949715833
D06293	2807571484
D06294	2593887162
D06295	2891297409
D06296	2787493796
D06297	2912290179
D06299	2952204649
D06300	2950255576
D06301	2767522191
D06302	2951675068
D06303	2949326404
D06305	2109353007
D06306	2507328058
D06307	2952594533
D06308	2806915803
D06309	2951608446
D06310	1879075589
D06311	2808303281
D06312	2804602357
D06313	2951627422
D06314	2119454814
D06315	2786507984
D06316	2898929447
D06317	2617775294
D06318	1678107037
D06319	2408016232
D06320	1544539228
D06322	1574695362
D06323	2738441345
D06324	2221612594
D06325	1527827376
D06326	2951408377
D06327	2007920248
D06328	2737252194
D06329	2951326654
D06331	2769164087
D06332	2883579087
D06333	2949611727
D06334	1992325625
D06335	2843598537
D06336	2735925068
D06337	2804837101
D06338	2789219284
D06339	2576770739
D06340	2950533023
D06341	1884944337
D06342	1936727913
D06343	2519897182
D06344	2949507496
D06345	2888925928
D06346	2806431638
D06347	2031569119
D06348	2295434202
D06349	2951751758
D06350	2557321428
D06351	1705987287
D06353	2892224468
D06354	2306028628
D06355	2949443923
D06356	2787951913
D06357	1548818209
D06358	1506291248
D06360	2889831774
D06361	2251576751
D06363	2901416577
D06364	2593710147
D06365	2548353032
D06367	2017346967
D06368	2949481979
D06369	2615555281
D06370	2952047226
D06371	2781743558
D06372	2896584037
D06373	2803805378
D06374	2678024955
D06375	2952861800
D06376	2474746900
D06377	2782373267
D06379	2798957601
D06380	2765710345
D06381	2286734747
D06382	2788190072
D06383	1620666660
D06384	2548459939
D06385	2033077405
D06387	2951706337
D06389	2510312807
D06390	2271728104
D06391	1888754704
D06392	2807403537
D06393	2469666287
D06394	2952209550
D06395	2158592145
D06396	2950613833
D06397	2285460740
D06398	2753912041
D06399	2951112005
D06400	2798557094
D06402	1974509807
D06404	2950990322
D06405	405323996
D06406	2914215093
D06407	1709754842
D06410	2269430187
D06411	2952354610
D06412	2137335300
D06413	2951198600
D06414	1521869741
D06415	1967955999
D06416	2804398514
D06417	2572623533
D06418	2284813959
D06419	2889871773
D06420	2796194888
D06421	2575204469
D06422	2774386777
D06423	2950486767
D06424	2951908478
D06425	2169109319
D06426	2783584302
D06427	2084802325
D06429	2887991371
D06430	2804959305
D06431	2626700693
D06432	2950075721
D06433	2224433383
D06434	2734839544
D06435	2582827436
D06436	1947472008
D06437	2775593698
D06438	1585229301
D06439	2951584860
D06441	2518299550
D06443	2766975872
D06444	2807484975
D06445	2950110146
D06446	2231364384
D06448	2905543287
D06449	2808059896
D06450	2951359005
D06451	2910727949
D06452	2584690364
D06453	2780578493
D06454	2234809950
D06455	2515191187
D06456	2756946152
D06457	2798032376
D06461	1990897408
D06463	2623902570
D06464	2055570307
D06466	2049486122
D06467	2951502596
D06468	2949924028
D06469	2897493050
D06470	2916028565
D06471	2952150708
D06472	2769051030
D06473	2271179081
D06475	2756139101
D06476	2757542261
D06477	2890347893
D06479	2798840475
D06481	2787715131
D06482	2885379198
D06483	2785829913
D06484	2951236589
D06485	1961947925
D06486	2798779216
D06487	2610198655
D06488	1612411019
D06489	2950492490
D06490	2951766379
D06491	2770029755
D06492	2799049736
D06493	2610200611
D06495	2883530317
D06496	2902659942
D06497	2770836202
D06498	2791209447
D06499	2950536892
D06500	2889269551
D06501	2800493719
D06502	2781567951
D06503	2805657786
D06504	2117613335
D06505	2762073776
D06506	2241943627
D06508	1777789529
D06509	2750966862
D06510	2951613189
D06511	2766576724
D06512	2898591683
D06513	1902764931
D06514	2169939692
D06515	2883416004
D06516	2800956617
D06517	2769693954
D06518	1572645549
D06519	2897569278
D06520	2787728184
D06521	2810797885
D06522	2736889530
D06523	2949418465
D06524	2952979135
D06525	2770904017
D06526	2797257757
D06527	2904270521
D06528	2951317740
D06529	2951576823
D06531	2799059048
D06532	2900055988
D06534	2405052345
D06535	2523482916
D06536	1562020084
D06538	2951701153
D06539	2749018315
D06540	2949920209
D06541	2782573387
D06542	2174037025
D06545	2605277756
D06546	2785527097
D06547	2253522752
D06548	2770347700
D06549	2549528536
D06550	2589788440
D06551	2626582236
D06552	1535138148
D06553	2028160655
D06554	2264203206
D06555	2561038123
D06556	1679524110
D06557	2807130067
D06558	2952434727
D06559	1556557064
D06560	2789911054
D06561	2906579741
D06562	2151753196
D06563	2949117368
D06565	2952025394
D06566	2272538026
D06567	1825519590
D06568	2952197171
D06569	2094692036
D06571	2780192222
D06572	2273199554
D06573	2884954981
D06574	2900156316
D06577	2904422311
D06579	2490454104
D06580	2596034521
D06582	1995293831
D06583	2526471659
D06584	2762553513
D06585	2514592941
D06586	2901776990
D06587	1928484725
D06588	2952698720
D06589	2886273453
D06590	1482792282
D06591	2796070532
D06592	659215631
D06594	2798113961
D06595	2885556856
D06596	2591946975
D06597	2798457033
D06598	2887199102
D06599	2762473905
D06600	1667199973
D06601	2294612767
D06602	1975040197
D06603	1979172787
D06604	2804691978
D06605	2951003162
D06606	2952953299
D06607	2810308567
D06608	2952412018
D06609	2949257576
D06611	2896051297
D06612	2806885429
D06613	2903470619
D06614	2800292007
D06615	2016531745
D06616	2950386622
D06617	2953279446
D06618	2341693279
D06619	1540442610
D06620	2755624925
D06622	2184500224
D06623	2784869795
D06624	2951198243
D06625	2906404319
D06626	2518952733
D06627	2891220400
D06628	1875659111
D06629	2196852231
D06630	2052027147
D06631	2780115126
D06632	2188517091
D06633	2760896466
D06634	2060702495
D06635	2950459049
D06637	2755771904
D06638	1998064390
D06639	2594696540
D06640	2888468607
D06641	2769136280
D06642	2095980290
D06643	2883413827
D06644	2888580722
D06645	2951189778
D06646	2621430944
D06647	2605192462
D06648	2894955875
D06649	1622577909
D06650	2890291247
D06651	2121127081
D06652	2238549629
D06653	2810418229
D06654	2767614780
D06655	2808682055
D06656	2806939875
D06658	2550724826
D06659	2906236663
D06660	773452914
D06661	2542707222
D06662	2905561397
D06663	2496721172
D06664	2794689284
D06665	2950962844
D06666	2035880148
D06667	2887320139
D06668	2560461954
D06669	2346407621
D06671	2079468604
D06672	2575405128
D06673	2736472142
D06674	2753568442
D06675	2222543321
D06676	2554959429
D06677	2343949142
D06678	2950253991
D06679	2950593712
D06680	2885675653
D06681	2952242385
D06682	2688713448
D06683	2892342835
D06684	2799862684
D06685	2756437575
D06686	2466559749
D06687	2897849220
D06688	2952803567
D06689	2609710158
D06690	2951898823
D06691	2949102132
D06692	2613556732
D06693	1934250397
D06695	2075773834
D06696	2787944098
D06697	2795026356
D06698	2886109935
D06699	2890610603
D06700	2766109691
D06702	2907863856
D06703	1958462650
D06704	2765497481
D06706	2893969173
D06707	2951160752
D06708	1540032765
D06709	2890040886
D06710	2146857427
D06711	2890304771
D06712	2953191351
D06713	2769450087
D06714	2783279729
D06715	2295037606
D06716	1551311316
D06718	2611576673
D06721	2744760853
D06722	2883395458
D06723	2787889113
D06724	2377944646
D06726	2039633947
D06727	2307035320
D06728	2164350334
D06729	2414860440
D06730	2952883596
D06731	926122850
D06732	2170275313
D06733	2556022279
D06734	2951496560
D06735	2727926935
D06736	2238550814
D06737	2784247002
D06738	2197584421
D06739	2794984227
D06740	2229005201
D06741	2175513040
D06742	2949259061
D06743	2521566274
D06744	2953844159
D06745	2241145167
D06746	2287652715
D06747	2950654487
D06748	2915584531
D06749	2952725918
D06750	2645741006
D06751	1557017261
D06752	2953032994
D06753	2766768406
D06754	2031100989
D06755	2952561961
D06756	2949881700
D06757	2886094133
D06758	2775239657
D06759	2269406410
D06760	2888572881
D06761	2950834099
D06762	2743303586
D06763	2336327852
D06764	2799063700
D06765	2851950156
D06766	2765556484
D06767	2949809349
D06768	2955042930
D06769	2731119675
D06771	2614042440
D06772	2072279689
D06774	2040937004
D06775	2949417504
D06776	2740997541
D06777	2580203332
D06778	2791335959
D06779	2558492271
D06780	2804045122
D06782	2952012884
D06783	2952563721
D06784	2886884189
D06785	2109184439
D06786	2787535824
D06787	2019915407
D06788	2798672541
D06789	1658365428
D06790	2902313895
D06792	1579762188
D06793	2807666747
D06794	2884632677
D06795	2585049210
D06796	2951903140
D06797	2953231815
D06799	209566350
D06800	2953146834
D06801	2949754171
D06802	2951073440
D06803	2949747654
D06804	2201541687
D06805	2901185870
D06806	2808697356
D06807	2772157149
D06808	2621648175
D06809	2126762971
D06810	2808471778
D06811	2805790316
D06812	2949512111
D06813	2605364896
D06815	2784053634
D06816	2343467335
D06817	2042357150
D06818	1750630199
D06819	2515092499
D06820	2809205127
D06821	1827126144
D06823	2950645235
D06824	2953328546
D06825	1669231354
D06826	2527581158
D06828	2950911940
D06829	2952838959
D06830	1641120215
D06831	1528233581
D06832	2753618891
D06833	1981705310
D06834	2605353576
D06835	2808361178
D06836	2782915097
D06838	2951009649
D06839	2792918004
D06840	2949302856
D06841	2950300624
D06842	2037001113
D06843	2786926430
D06844	2242725502
D06845	2887229769
D06847	2885528524
D06848	2789557208
D06849	324014294
D06850	1849655347
D06851	2950267404
D06852	2776903287
D06853	2786764907
D06854	2883700436
D06855	2889984858
D06856	2767958096
D06858	1735163642
D06859	2609754928
D06860	2605904100
D06861	1538126084
D06862	2810299184
D06863	2781878644
D06864	2770882886
D06866	2953139379
D06867	2165166165
D06868	2803421304
D06870	2950509845
D06871	2262148971
D06872	1800115806
D06873	2805497261
D06874	2808361645
D06875	2953001079
D06876	1681857969
D06877	2172679141
D06878	2766509588
D06879	1503532647
D06880	2786879748
D06881	1776325532
D06882	2949879752
D06883	2952247729
D06884	1724898298
D06885	2951023736
D06886	2610535661
D06887	2887173488
D06888	2416273144
D06889	2667006222
D06890	1900006515
D06891	2143277772
D06892	2604662548
D06893	2587265779
D06895	2808008183
D06896	2798816912
D06897	2906115311
D06898	2950237059
D06899	2737935263
D06900	2284790019
D06901	2755068774
D06902	2897230280
D06903	2949707189
D06904	2583141940
D06905	1823064704
D06906	2163702237
D06907	2775643320
D06908	2803398058
D06909	2775193755
D06910	2951100922
D06911	1499007077
D06912	2507390731
D06913	2745245738
D06916	2174646662
D06917	2952951531
D06918	2803536550
D06919	2043698530
D06920	2949275791
D06921	2538197161
D06922	2952220567
D06923	2769035248
D06924	2762787435
D06925	2952337026
D06926	1721803653
D06927	2785182359
D06928	2953304838
D06929	2246921567
D06930	2838090975
D06932	1874449515
D06933	2780625659
D06934	2950682736
D06935	2144800837
D06936	2949339429
D06937	2526240222
D06938	2414678720
D06939	2891482666
D06940	1524703195
D06941	2951042367
D06943	2591906857
D06944	1936222984
D06945	1870937803
D06946	2860079600
D06947	2770919704
D06948	2533981250
D06949	2949712576
D06950	2782401563
D06951	2952530671
D06952	2897359274
D06953	2586258183
D06954	2262856538
D06955	2526228761
D06956	2951853095
D06957	2952828882
D06958	2118766191
D06959	2593675739
D06960	2512475869
D06961	2904266435
D06962	2769449302
D06963	2309083741
D06964	2950552715
D06966	2949863591
D06967	1527135962
D06968	1605703418
D06970	2749529790
D06972	2735762317
D06973	2130517904
D06976	2796660670
D06978	2327562811
D06979	1662211127
D06980	2897622440
D06981	2265447543
D06982	2113146118
D06983	2280778310
D06984	2950819831
D06985	2889246805
D06986	2271320302
D06987	1852219728
D06988	2885531813
D06989	2949191055
D06990	2953272802
D06991	2781475982
D06992	2808414214
D06993	2950260965
D06994	2271753538
D06995	1588210319
D06996	2761243870
D06997	2735585661
D06998	2890372105
D06999	2751932958
T00001	2574429479
T00004	1587843220
T00005	2587592496
T00006	2083420849
T00007	2157157466
T00008	2761757106
T00010	2949867878
T00011	2916724381
T00012	2410064807
T00013	2537696610
T00015	2269921618
T00016	2398250805
T00017	1477796738
T00018	1599012698
T00019	2787709468
T00020	1631478377
T00021	2952910725
T00022	1674161342
T00023	2950377062
T00024	1551618647
T00025	2012470434
T00026	1883272874
T00027	2169123622
T00028	2809472233
T00029	2082612809
T00031	2153206873
T00032	1652775836
T00033	2903181347
T00034	2465047830
T00035	2730236691
T00036	2808392227
T00037	2231668359
T00038	1598453929
T00040	2130221917
T00041	2721415098
T00042	1921392269
T00043	2518394920
T00045	2646476955
T00046	2901504064
T00047	2951837690
T00048	2522527348
T00049	2952649191
T00050	2619971234
T00051	1998974009
T00052	2952809545
T00054	2146114533
T00055	2952730375
T00056	2949967155
T00057	1757252398
T00058	2752814198
T00059	2035516502
T00061	1970332630
T00062	1532530902
T00063	2547446130
T00064	2810903307
T00065	1653586817
T00066	2145334945
